long,lat
2.283745,48.808791
2.2427,48.8098
2.309156,48.916391
-1.982496,48.527306
1.960494,50.461462
-1.40758,48.266141
55.288063,-21.16946
0.392375,47.936961
4.722831,43.980471
4.8209,45.6877
7.252886,48.767657
2.195592,45.664731
6.638082,45.868414
0.237939,49.633198
0.239902,49.617408
-0.358063,46.482011
1.222315,45.160798
4.8342713,45.8392337
0.404423,43.514627
2.110231,42.896747
2.256982,43.257323
4.064598,47.486904
5.325639,48.677329
-0.137721,47.54883
2.394016,44.461744
-2.190984,48.187284
-4.2518867,48.0758932
5.583236,45.53026
5.564817,47.278887
5.907426,47.336525
0.480802,48.054089
7.38874,43.747653
-0.629442,49.123093
6.1342305,44.6317916
2.6475672,49.443613
2.248147,47.107497
3.863669,45.073106
0.2038744,45.3855507
-0.966797,48.34698
-1.167528,47.350687
4.454269,48.173641
5.007113,46.273774
7.033504,43.60141
6.7740941,43.5215743
-2.298836,47.499282
2.713623,49.486751
2.1387237,47.9294968
4.833046,43.788364
4.0677426,45.6117248
5.144713,45.636123
4.6378935,45.5483901
4.922111,45.675782
1.288737,43.625401
-1.34759,46.194493
-0.43732,45.00423
-0.7706441,44.8906645
-1.34913,48.732531
2.884231,50.382887
5.5401376,43.2870179
7.7342603,48.6493431
2.38626,49.06854
2.608788,48.965137
2.640842,48.831126
2.4408609,48.7826937
-52.3309279,4.9407653
-52.3371506,4.9365699
4.8678,45.72925
4.8181827,45.7343575
4.93744,45.68497
-61.503194,16.269186
-61.45657,16.2074905
-61.48578,16.2827
2.403085,48.9705215
2.29557,48.69856
2.41093,48.72538
-0.47201,46.33443
-0.44186,46.31545
2.208662,48.779311
1.9136374,48.9904048
2.6419658,48.975147
2.60101,48.96047
3.10789,48.81536
1.04001,49.50716
0.1719618,49.5002793
4.4008527,46.6981605
4.8754,45.7596
4.89151,45.76974
4.7169868,45.9952682
7.7136459,48.580204
-0.3910403,43.3046067
3.135076,50.620091
3.1306,50.6194
-3.38438,47.75879
-3.36907,47.7476
-3.42111,47.70696
6.1765949,48.6840777
4.0967621,49.2248508
-0.55158,47.45872
1.90156,47.90747
1.0738,47.8107
-1.0593,43.7057
5.58022,45.37413
-1.6778,48.1083
-1.61455,48.10779
3.77001,43.47357
-0.61035,44.86724
-0.56531,44.86543
-0.53077,44.78957
-0.56054,44.87675
4.36063,43.83224
-4.4785253,48.3943279
5.03697,45.00677
-3.46013,48.73118
-0.99904,45.60459
-1.03233,45.62385
-1.024768,45.642966
-1.14727,46.19031
5.3689,43.31928
5.381657,43.301612
5.358,43.347
5.4028,43.2699
5.47726,43.35192
5.354888,43.331073
4.9940428,43.5883645
5.5725,43.2892
7.012,43.553
7.0154,43.5731
6.079073,44.55557
3.4226278,46.125303
2.6039146,46.3460769
5.239504,46.210957
2.347745,48.855826
2.347574,48.841879
2.288713,48.865038
2.281181,48.852443
2.283913,48.844762
2.328966,48.82781
2.405729,48.844658
2.370144,48.864713
2.350119,48.872395
2.324139,48.897628
2.4518489,48.7580991
3.83712,45.077994
4.2939913,44.5015049
-0.61547,48.309827
0.2887465,47.4158026
3.679937,43.992058
7.720551,48.623818
4.77928,45.7639042
-61.649303,16.252794
2.7374323,47.9221497
9.442089,42.550496
6.245444,43.122439
5.594275,43.393721
4.714336,43.641666
6.211037,48.373943
3.2856606,46.6258498
4.860372,45.56151
4.726567,45.821592
-1.453779,47.282355
2.294919,49.229033
2.249263,49.380071
5.374132,43.423594
5.424711,43.295665
4.9884394,45.7449431
6.1617,48.72954
-0.52235,44.81138
3.0828747,50.6322617
3.315988,50.455721
2.381615,51.013565
3.405145,50.314489
2.3468,48.7548
2.316,48.7334
2.069099,48.789194
2.47174,48.89454
45.2245929,-12.7888612
2.365405,48.870758
2.2920857,48.8928401
4.9180868,45.6674776
55.47418,-21.28197
55.4359604,-20.8895879
-52.3162508,4.9304771
4.8413521,45.7584035
4.8614,45.73715
4.8574833,45.7281039
4.8369,45.7368
4.8455641,45.7439583
-61.04076,14.63279
4.82953,45.75927
-61.507509,16.278263
-61.48032,16.25458
-61.52688,16.25798
-61.5192712,16.2517824
8.7489173,41.9351377
2.257956,48.992345
2.52269,48.70727
2.38653,48.68934
2.463994,48.603684
2.358949,48.707128
3.2990527,48.1915539
6.4475,48.1791
1.34586,45.88286
1.21996,45.79236
0.381,46.573
4.7924,43.9708
5.81727,43.09995
5.79297,43.12487
6.516316,43.525384
1.30892,43.9892
2.32566,49.90958
1.87829,48.95983
1.02879,49.47308
0.19447,49.5472
5.90095,45.59374
5.9120254,45.6779505
4.4330397,46.7859576
4.9220812,45.706015
7.30998,47.71884
7.334502,48.068629
7.74238,48.59005
7.749359,48.592915
2.92401,42.69204
2.91533,42.693121
2.88812,42.69678
-0.3807225,43.2733864
-0.406358,43.300631
-1.47668,43.48448
-1.485,43.4904
-1.5174,43.48
2.4710108,49.2538735
2.08655,49.43582
3.172466,50.694327
2.39958,51.03673
6.20069,48.69175
4.0713624,49.2364916
-1.62165,49.6338
-0.86759,47.05745
2.741998,48.003739
1.34169,47.58982
5.68257,45.18981
0.7305208,47.382305
-1.65624,48.10192
3.93314,43.60692
3.89829,43.61311
-0.58623,44.88558
-0.53197,44.79127
-0.50679,44.86759
-0.67094,44.85587
-1.1413,44.6114
1.46042,43.64661
1.44263,43.61498
1.44313,43.64783
1.20462,49.27302
6.03508,47.23318
6.0125,47.2348
-0.99847,45.61258
2.43911,44.91961
-0.39344,49.18756
5.241137,43.423238
4.62145,43.815
4.6218,43.778
5.381835,43.32516
5.374894,43.292571
4.97981,43.49857
5.58891,43.29785
3.0074,43.1878
1.61253,43.11926
4.84963,44.88105
7.284,43.70477
7.005171,43.580036
6.977621,43.552104
7.19136,43.67687
7.17663,43.66049
3.3382344,46.5617897
2.5985604,46.3448504
2.342645,48.900868
2.320514,48.821165
2.38445,48.87021
2.409234,48.853259
2.378533,48.896133
2.393106,48.888781
2.358247,48.88891
2.326166,48.886287
2.320589,48.894245
2.324006,48.898172
2.296628,48.885025
2.326333,48.843
2.321669,48.840861
2.300985,48.870067
2.321798,48.872141
2.357472,48.865771
2.46627,48.74205
2.4408601,48.8057543
2.3303712,48.9013781
2.5389443,48.8480768
2.4391999,48.8601984
2.4592512,48.9178719
2.4253928,48.932666
2.4892535,48.9071058
2.4788637,48.9291132
2.3984671,48.9096489
2.287456,48.819113
2.19076,48.86834
2.16895,48.87331
2.25138,48.88574
2.2523797,48.874766
2.252176,48.822424
2.2621635,48.8204201
2.251183,48.832455
2.3021,48.7389
2.375128,49.025315
4.782037,48.098804
7.197268,47.923662
2.523208,43.91867
1.4468908,48.5645455
0.5728337,46.6553245
2.787462,50.642574
-2.657275,48.479806
2.382113,50.917043
4.379302,44.146813
4.753861,47.339441
-0.719599,44.138876
6.330732,46.318544
6.299431,46.352175
-3.4806382,47.788278
-2.65117,47.70152
6.229221,45.780686
1.608553,49.901214
8.8342577,41.9799962
1.818468,50.154676
3.2977653,48.0572203
3.778637,48.036745
3.130285,45.58931
0.263484,46.425955
7.265171,47.535921
6.771384,47.382168
6.914263,47.50245
7.4442,43.75856
2.370625,48.885804
2.384409,48.873653
2.359228,48.89711
2.321983,48.898904
2.285284,48.880705
2.311791,48.845343
2.349441,48.82065
2.37066,48.866
2.322234,48.878755
2.303994,48.862271
2.495313,48.784945
2.41365,48.71878
2.52646,48.89557
2.4262988,48.8954766
2.4642256,48.8875981
2.5663809,48.832797
2.4334,48.8791
2.3141427,48.9507592
2.2752153,48.9006864
2.2385246,48.8319686
1.995645,49.540738
0.591486,43.022357
2.208252,43.220189
2.731343,45.650593
6.186966,43.31724
55.282474,-21.140008
0.768211,49.190132
3.6608975,48.7576749
1.4070811,45.4434945
-3.180628,47.833353
0.4962,49.5061
9.4015776,41.7286595
9.458145,42.475935
2.640324,49.935989
1.607121,50.068283
0.313185,42.898022
0.412148,42.772455
4.374395,46.011225
2.220733,43.047036
0.756598,44.149357
-3.049994,48.338316
-2.847712,48.645393
5.685181,46.575729
-1.552071,47.028808
-3.656189,48.690971
-3.859119,48.180231
5.4574243,45.0819931
5.41001,45.49473
3.221859,49.861828
3.2887351,46.1999903
5.571779,45.708657
4.806572,44.413896
3.66231,47.237454
3.130835,46.881319
2.831449,42.524828
6.97111,44.215744
0.126316,49.016802
-1.57229,49.21319
1.827112,47.862398
-1.531541,43.317076
-1.270423,43.591038
5.9947317,44.0767069
6.026001,44.048185
-1.438748,46.535772
1.003082,48.473739
4.28665,43.909926
4.768324,49.391005
7.092748,48.331091
-52.3385722,4.8272288
-52.348856,4.785362
5.46672,45.21062
6.32688,45.627904
7.17154,48.751832
3.97881,43.645951
166.35392,-22.13437
45.18548,-12.836134
55.272629,-21.036389
2.973433,42.616623
3.840427,43.725157
4.926488,43.837591
4.843714,43.78781
4.80802,45.34308
6.461034,48.207344
6.073031,49.046638
6.523283,46.360464
6.737516,45.683428
5.74424,45.40202
5.030011,44.429053
1.963388,43.917989
1.8494644,42.9346095
-0.909752,44.551797
-0.805714,46.466012
-1.617533,46.764115
-2.49557,48.498891
1.675214,50.857623
5.2566,43.4333
5.34525,43.35823
5.37798,43.32989
4.967283,45.815877
4.81989,45.75289
-0.51656,44.82167
1.981806,48.800207
2.28774,48.94364
2.35826,48.91037
2.45229,48.95203
2.45229,48.95202
55.48195,-20.90597
55.499513,-20.90035
4.84548,45.75442
4.86037,45.76903
4.8417648,45.7613482
4.87694,45.699
-60.9951,14.667
4.8100255,45.7731397
-61.49901,16.27839
2.358591,48.992365
2.229282,48.927565
2.42505,48.70169
2.49832,48.69658
1.28776,45.88291
0.37983,46.56211
5.991893,43.143018
6.16144,43.11301
6.10987,43.12173
2.1576,43.96915
1.868608,48.99425
2.0358,48.9224
4.88136,45.76917
4.731,45.99518
2.38841,48.9244
2.4212441,48.8176057
-1.646411,48.087595
55.46878,-20.89863
4.8500402,45.7464041
4.8662,45.7221
4.84764,45.76707
-61.00075,14.60982
2.89571,42.70192
-61.00981,14.63785
9.44275,42.67668
-61.49771,16.21793
-61.4295387,16.2160757
2.8758996,42.6834733
2.34,48.7037
2.335403,48.673171
-1.5138,43.4807
2.40398,48.61846
-1.5251101,43.4939549
2.5585,48.6807
3.0815784,45.7736986
2.25011,48.596661
2.63688,50.517029
1.29631,45.90277
2.7934851,49.4000566
1.29631,45.90277
2.0964197,49.4409007
1.29631,45.90277
-1.79623,46.49589
3.15384,47.00445
-1.76858,46.50613
6.11316,49.31772
-1.75354,46.5077
6.7248012,49.1250834
6.029891,43.140851
-2.75928,47.67474
6.15374,43.07617
6.1717636,48.690025
2.37063,43.48952
6.50416,48.58188
2.26935,49.86177
1.12363,49.47557
4.96875,48.64231
0.19933,49.51108
-1.58999,49.59743
2.77197,47.96754
7.708487,48.602347
7.754431,48.575363
-2.24849,47.27409
2.91867,42.66559
-0.37659,43.30408
-1.50138,43.46442
4.0426858,46.0547236
2.544006,50.494391
6.15857,49.35016
5.25692,45.58584
-3.37455,47.74035
0.738317,47.3941006
-3.35208,47.76907
-1.69015,48.07905
6.1837086,48.7000321
6.1690646,48.6614397
-1.1953553,48.3493352
3.860404,43.593949
4.91855,48.63612
4.042417,49.2504471
3.96439,43.55768
-0.55564,47.47934
0.6850364,47.3935496
0.6767601,47.3966145
-0.58242,44.85918
-1.6768,48.0845
-0.6198928,44.85704
-1.15831,44.6467
-0.63823,44.81427
-0.55328,44.85989
-3.84898,48.57203
-1.19594,44.59641
-3.8537638,47.8785693
-1.2025,44.60606
1.31883,43.58665
-4.48397,48.4014
1.4040562,43.6209469
1.48458,49.09436
-1.186342,46.16535
-1.13856,46.1635
-0.34526,49.18758
2.34754,47.07448
5.3611151,43.3404784
5.37497,43.2917
5.3651502,43.3152627
5.3813,43.2977
4.96721,43.59297
5.375039,43.292191
4.992508,43.500957
4.964918,43.480805
5.409244,43.472598
7.164,43.671
2.55208,44.37672
6.07702,44.55715
4.07975,48.28539
6.05165,44.53794
2.41411,48.859033
4.1033,48.2911
2.342636,48.81658
4.05961,48.28398
2.34079,48.847248
2.349476,48.883849
4.08321,48.31205
2.295174,48.846175
7.289909,43.703772
2.359065,48.820424
7.493586,43.779328
6.927388,43.625135
2.366945,48.863861
2.370661,48.866002
7.1934,43.6649
2.382755,48.859435
3.4198965,46.1264113
2.327315,48.871979
5.218308,46.212957
2.325997,48.854719
2.361677,48.855065
5.1949,46.1804
2.362002,48.8668
2.337173,48.857687
2.355729,48.85897
2.404123,48.864686
2.44764,48.7655
2.294161,48.853794
2.37864,48.81682
2.327419,48.831999
2.4185,48.7222
2.54955,48.831881
2.347201,48.830286
2.408168,48.834965
2.38265,48.95747
2.3240997,48.905837
2.381204,48.864004
2.3240865,48.9058735
2.314475,48.873686
2.34806,48.91461
2.352865,48.9272422
2.535196,48.908627
2.3801305,48.9164196
2.320117,48.864066
2.2032282,48.8714449
2.28176,48.89034
2.3011154,48.8683847
2.301795,48.930691
2.324342,48.825764
0.592318,45.172629
2.354943,48.865736
5.7775,47.19346
2.37166,48.96412
5.79016,45.712682
55.522909,-21.265233
2.3575515,48.9155193
7.452829,48.750219
2.4851632,48.8730272
3.981965,48.917057
-3.516034,47.776979
0.883015,49.397387
-0.072436,42.963061
0.517441,48.446404
1.926025,47.524464
0.213352,46.693852
-3.359161,48.593857
-2.005182,47.456427
-2.429668,47.310547
-1.353443,47.236966
1.775068,43.361025
2.7397301,46.4898856
3.147808,45.250301
4.813246,44.77837
2.85037,42.578903
7.008162,47.538717
1.717896,42.771617
2.912316,46.844265
-0.158027,45.475372
4.378052,44.392488
4.15185,44.34021
4.463861,47.138476
-0.364292,43.759328
0.59256,49.08755
1.503646,48.137669
55.631456,-20.926996
-61.631874,16.260658
1.851711,49.020816
4.014537,44.048856
3.44401,43.43131
5.674937,43.180197
6.089891,48.615381
6.383572,46.191552
5.046467,45.846745
-0.2044779,49.1790829
2.4585729,49.191728
5.503,43.2877
6.0231203,43.1437632
7.724398,48.543628
2.249541,48.705144
2.19807,48.64291
2.4345,48.6104
2.35736,48.91807
2.12629,49.02938
2.6375,48.5827
-1.5006,43.48919
2.50552,48.8921
2.39058,48.90884
0.6936676,47.336582
55.47403,-21.33967
-52.3333008,4.9397453
4.8452,45.77912
4.83337,45.75947
4.83484,45.78854
4.8152067,45.7670701
9.4425,42.6715
2.3026,48.9954
4.91344,45.78714
4.9177654,45.7315836
4.8600829,45.7757418
0.06159,43.24318
1.60212,50.73602
2.42236,50.52029
-1.43863,49.0561
-2.358188,47.301387
0.6873233,47.3806238
-4.03275,48.0049
-0.35804,49.18025
5.389538,43.275032
5.3816,43.2977
5.35412,43.27892
5.41991,43.291773
5.23253,43.16184
5.400747,43.299944
3.31684,49.65774
2.394802,48.895385
2.367073,48.900682
2.408623,48.864673
2.403916,48.857629
2.380001,48.893278
2.339795,48.889684
2.359633,48.893322
2.285601,48.876991
2.389097,48.847589
2.306695,48.877352
2.302599,48.871376
2.323106,48.858509
2.355674,48.865552
2.4671233,48.8201297
2.4897502,48.8796151
2.2937146,48.9590707
2.38598,48.93005
2.32163,48.81711
0.60302,46.958142
-0.56692,44.85827
-0.67855,44.83274
-1.14567,44.63303
0.5798,43.62909
4.0738,44.12672
-2.75515,48.5096
-1.141258,46.141024
0.961883,45.806741
-0.354,49.15176
0.981635,49.33849
5.413693,43.327197
-149.476051,-17.562591
5.58448,43.31091
167.190285,-20.761371
2.356,43.2135
165.596495,-21.227063
7.2563,43.71
6.939307,43.633164
1.484125,49.019367
6.9742,43.5513
6.100384,48.608084
2.328314,48.819517
2.392688,48.885036
-0.374356,49.258843
2.38274,48.895136
2.291999,48.872491
2.304557,48.887907
5.3629715,43.3568528
2.301303,48.888865
4.82869,45.74636
2.350925,48.820816
-0.50407,44.8668
2.359537,48.870495
2.17344,48.71544
2.348489,48.879375
2.2033801,48.839545
2.4811167,48.9253076
2.4704123,48.902076
2.301061,48.869116
2.43851,49.04659
2.303798,48.871066
2.52151,48.96361
2.54102,49.03518
2.270501,48.87725
2.47334,48.90841
2.317205,48.877032
2.3576,48.91628
2.300963,48.872012
2.353617,48.868409
2.56538,48.96825
2.402379,48.794426
2.4362247,48.8173924
2.34466,48.81446
2.890386,42.693789
2.34462,48.7755
-1.63985,48.0997
2.46861,48.84729
55.45234,-20.88634
2.4809361,48.8200045
55.607817,-20.971772
2.525226,48.817284
-61.0048056,14.6130835
-61.04376,14.64343
2.36765,48.95815
4.8910289,45.8251149
2.34223,48.9443
4.8264043,45.752145
4.81273,45.7893
9.43461,42.67708
2.3719541,48.9864739
2.48315,48.86444
1.22589,45.83459
2.4692312,48.8659717
1.22998,45.8337
2.4069313,48.8872237
2.42622,48.8699
2.13574,48.94396
2.07355,48.90146
2.33489,48.95426
1.915328,48.983815
2.5528416,48.9061455
2.3874,48.9084
1.07031,49.41668
2.3820125,48.9176454
3.9732,50.27587
2.3984638,48.9096299
2.2023511,48.8434979
3.150222,50.620623
6.1758801,48.6751218
2.2571162,48.7804692
4.0221396,49.2664497
2.2725096,48.912947
-0.04144,47.28066
4.76318,45.41625
-0.567,47.4473
7.266582,43.752537
-0.5462,47.47501
0.6658638,47.353449
-0.860029,45.558787
0.7159145,47.3656929
5.067401,45.758002
0.6766601,47.3860976
-61.020148,14.529377
-0.57274,44.83044
0.213374,49.558186
-0.62462,44.81143
6.569261,43.208476
-1.686169,48.039412
-0.59753,44.86984
2.973823,50.536537
-0.57658,44.77271
1.378055,47.654476
-0.6741,44.8442
1.42528,43.60629
-61.651964,15.993799
1.6054845,45.0762785
1.755495,45.470515
1.5373228,44.1020781
-4.1272921,47.9700888
2.666931,43.179285
-4.5036956,48.3900032
-0.7705105,47.430232
2.0947132,44.5734803
4.745591,44.530894
-1.27056,48.075276
-3.8434505,47.8635287
6.03579,47.24631
1.733512,43.394828
-3.4697388,48.7260083
2.40914,47.07896
5.25269,43.4424
0.630743,43.285813
5.41162,43.348535
5.717375,43.714046
5.360398,43.327252
3.3072467,46.070168
5.41583,43.26017
4.05228,48.27091
4.8471,44.94589
-1.205637,48.832958
7.49854,43.77295
4.3178737,45.304067
0.51185,49.36172
6.951717,43.659715
-0.289121,45.219216
6.0534642,44.5457443
1.1555399,45.9883847
0.6209126,47.4652136
2.272529,48.870483
2.376642,48.900359
2.79316,48.540755
2.334437,48.900847
2.292672,48.865674
6.6612017,46.0198037
2.35993,48.842199
2.398583,48.865068
2.239945,48.578634
-149.838611,-17.533189
2.380653,48.897413
55.524782,-21.058265
-54.0278283,5.5020909
2.386244,48.898259
2.377274,47.950501
2.392859,48.84804
2.361196,48.870546
4.711161,43.663797
2.506211,48.834815
5.472205,43.455547
-3.433635,47.779194
2.39798,48.818109
2.39321,48.82199
3.504944,47.95945
2.40943,48.73773
7.47787,48.452862
2.52534,48.81242
4.060123,45.56736
4.981774,45.875048
2.50896,48.88662
-0.530133,46.845282
2.5339523,48.8678239
2.4311,48.8517
2.5122529,48.9106365
2.4219288,48.8802939
-0.983126,44.631047
2.54978,48.87613
-1.112999,49.098923
2.47864,48.90036
-4.31923,48.0861551
5.36068,43.36655
2.4500458,48.9089345
5.375646,43.30785
2.25519,48.89097
5.9904581,43.1351527
2.24983,48.84418
2.0003657,49.5154398
4.9083247,45.7532955
-0.54199,44.75114
-0.47697,44.91751
-0.50403,44.86071
0.9773611,47.548991
2.32687,48.74813
0.561805,44.058757
2.46333,48.57813
2.54191,48.62381
2.20286,48.75
-1.32499,47.971601
2.35639,48.81574
2.3353417,48.75631
2.2140024,48.8129909
1.781833,48.964065
1.908137,48.970224
6.887088,43.645705
2.1999478,48.8395625
6.307869,43.3836435
4.472761,43.770571
2.1840328,48.9945664
2.416769,49.061084
4.1735109,49.3416369
2.4753472,48.8870641
6.178586,45.998616
2.633688,48.916292
0.858162,43.631319
2.6123,48.741022
-3.559383,48.277088
-4.155815,47.887046
166.42626,-22.26822
6.605034,47.757861
45.20783,-12.80693
55.31442,-20.95851
4.86221,45.75703
4.87405,45.73928
2.173941,47.971953
-60.98424,14.59426
1.7323397,47.8021655
6.12974,43.11288
-0.412749,48.147806
6.1361622,43.113256
-1.08691,46.6709
1.82765,50.11594
-63.066013,18.089845
4.7246,45.98795
3.14726,50.6972
166.438875,-22.145992
0.7096835,47.4373414
7.6027826,48.5044444
4.80757,43.720346
-1.67512,48.08376
165.780703,-21.693261
2.757654,48.720216
-0.56785,44.82847
4.115689,43.658519
4.7654,43.5842224
5.670699,45.242749
1.46333,49.084
4.677372,45.610305
5.36609,43.29644
4.775967,45.92791
5.44464,43.29144
-2.765658,48.233406
4.99939,43.58363
4.80987,45.61498
4.9888,43.51
2.36731,48.92176
2.41481,48.81767
5.4167,43.5235
2.449104,48.812276
2.5819,44.3619
4.0677,48.27992
2.396665,48.888593
-0.13151,45.036895
2.283392,48.882763
-52.3202599,4.9055413
2.408175,48.834955
-52.29456,4.93529
4.89878,45.71297
2.356054,48.849374
4.8708,45.79169
2.32613,48.846201
4.89344,45.81327
4.86056,45.78973
2.407201,48.864566
2.348783,48.659052
2.345162,48.896984
2.282766,48.882594
2.70537,48.8654
2.323237,48.82381
4.9123814,45.7498784
2.352518,48.83584
4.9170465,45.7354385
2.381873,48.84002
2.485409,50.565215
2.376982,48.86482
1.930698,47.837083
2.387532,48.857688
2.372136,48.863014
-1.5249,47.22947
2.376003,48.848353
-1.6784739,48.0992276
3.89574,43.57163
2.371065,48.870008
2.368597,48.879197
5.442212,43.285367
2.40129,48.79991
5.35763,43.35881
2.3685704,48.7598103
5.5955547,43.2834773
2.45769,48.81702
2.35875,48.90658
4.85082,44.94716
2.54193,48.84072
7.26081,43.70182
2.394553,48.827903
2.5270241,48.9197002
2.388215,48.900938
2.420648,48.9299322
2.288919,48.854665
2.3063058,48.9029258
2.351416,48.881408
2.3624,48.78438
4.931499,45.489464
2.38,48.8
0.614093,46.972822
2.37408,48.81902
0.702733,46.941143
2.57227,48.96396
2.54565,48.93144
2.2902042,48.9552992
4.4243088,46.6505457
2.30401,48.82193
2.1961399,48.8410426
1.198046,49.868322
0.593884,45.159572
164.42224,-20.68845
1.910586,46.161854
2.724652,45.641768
55.697621,-21.007088
55.418901,-21.280652
8.82332,41.913847
2.04313,47.279023
-4.238706,47.810921
2.320639,49.279405
2.410474,44.241132
4.501637,44.780822
4.401824,44.019465
0.516158,49.354009
2.514582,50.196112
-1.361167,45.991073
2.608094,50.13007
1.3385356,45.1423528
-0.817843,46.240796
-0.03636,43.810836
-52.273099,4.91315
4.0571735,46.5999626
166.101614,-21.898401
4.7578429,46.7770865
45.274073,-12.795983
4.8307936,46.4335752
-61.425344,16.415349
0.375712,48.51641
0.2019157,47.1752184
0.477948,44.635834
6.678003,43.339123
-3.431318,48.319035
5.328889,45.355636
6.091097,43.395911
3.642483,49.957543
6.725789,48.266905
2.6928947,46.6759908
2.364941,45.270383
6.652511,45.559673
4.207474,45.742775
1.22173,42.992987
1.623005,42.818495
1.489356,45.834996
-0.134668,48.579503
2.772814,49.711445
4.92606,45.80441
2.482871,48.863015
2.4927536,48.8421989
-0.56775,45.24838
166.44678,-22.27443
2.299834,48.921937
2.2667,48.9031
2.252725,48.92476
2.315894,48.8016935
2.2936429,48.9092659
2.28108,48.93408
5.233365,46.004409
-1.054261,46.079622
1.420187,47.532661
4.7930852,46.3024254
-60.949118,14.509015
1.483283,48.415851
55.673734,-21.097917
-0.956067,49.343835
55.296067,-21.173047
7.556791,49.034267
1.50429,45.401493
1.439692,44.050576
-0.439051,45.093747
0.758743,48.570644
4.276922,45.847538
0.326586,44.192913
1.938711,47.468141
1.440207,47.273655
6.790769,47.297295
-1.803882,47.283105
2.526737,44.781706
0.368924,48.35065
2.113479,48.193408
2.232349,46.780329
3.869591,44.722543
1.143072,45.351338
-2.021039,46.814482
0.480866,48.939444
0.7382904,47.332969
4.230037,43.980267
2.071706,48.83447
2.056911,48.843523
7.45991,43.785022
165.47932,-21.552036
55.287238,-21.017228
2.742805,48.948154
4.497086,43.83119
6.57506,44.812166
5.480053,45.616405
5.0143164,45.6978896
2.0079095,43.7109864
-1.10992,45.851193
-0.57494,45.305505
-4.311646,48.534894
-1.465484,48.236658
5.33505,43.36613
-0.540391,44.7484
2.31,48.71636
2.30876,48.71388
1.98667,48.929225
2.2066037,48.903965
2.146814,48.787457
2.065458,48.851863
2.18446,49.05236
2.4725,48.88786
2.12669,49.03958
2.491933,49.032114
2.49836,48.82967
4.82091,43.93967
2.29833,45.56717
166.46379,-22.24839
166.4466,-22.29335
-52.32706,4.93239
-52.32966,4.92145
-52.3235893,4.942064
4.84684,45.71067
4.85786,45.69789
4.87614,45.70869
-61.0018,14.61075
-61.04426,14.60271
4.81257,45.78921
2.37572,48.99258
2.37196,48.698
6.88673,48.34819
1.25033,45.83017
0.329662,46.589698
1.36304,44.01234
-0.20038,46.974499
2.18654,48.93967
0.14843,49.4925
5.919501,45.563741
4.7801055,46.2993225
4.4262394,46.7729426
4.9077,45.70753
7.78651,48.57081
7.71403,48.58888
-0.39109,43.28069
-0.35638,43.31805
-0.37235,43.28319
3.1174379,45.8405399
3.1739,46.999
-3.32166,47.76763
-0.77176,48.06941
4.0569147,49.2626367
-1.62918,49.6351
-0.54512,47.45181
-0.541516,47.469487
1.88143,47.90998
1.90473,47.8926
0.6619001,47.32317
0.6777758,47.3762646
-1.716756,48.10533
-1.64041,48.08254
-1.6809,48.11572
-0.6714,44.83454
-0.55718,44.76068
1.45729,43.62007
4.3558,43.8297
4.10458,44.13869
-3.87366,47.87879
-4.483014,48.396847
1.19428,49.253
4.741711,44.551887
-2.7800399,48.5014101
2.44891,44.91149
-0.3401074,49.1599244
-0.36077,49.18047
4.651756,43.819843
5.396,43.25
5.40207,43.3081
4.07501,48.2832
4.40857,44.61456
6.925372,43.656211
6.64068,44.89763
2.5891675,46.3555341
5.26069,46.20778
2.368433,48.900672
2.413204,48.866049
2.289694,48.828461
2.407156,48.876624
2.277708,48.835183
2.297718,48.837926
2.330234,48.831709
2.376418,48.824414
2.396466,48.850964
2.333247,48.872948
2.320127,48.864076
2.310255,48.866832
2.313652,48.864683
2.314473,48.873696
2.362433,48.854767
2.40773,48.80839
2.38516,48.79947
2.48945,48.80321
2.42763,48.81553
2.35895,48.80955
2.39033,48.82141
2.46324,48.81492
2.42036,48.7982
2.3577721,48.9441805
2.3525,48.9273
2.4692529,48.903788
2.4802808,48.9060323
2.4890616,48.938854
2.3897254,48.9060405
2.3254631,48.9249425
2.186462,48.86885
2.2322698,48.7912409
2.2879333,48.9169072
0.670542,44.260503
4.6731614,48.7433745
2.3294406,49.4110672
1.736645,47.375757
-0.037916,44.592564
2.368753,43.520548
6.041536,46.248235
55.406182,-21.208929
0.274379,47.983818
0.332876,47.914725
3.464934,43.59481
3.2463266,45.5879887
2.198853,50.770719
6.172358,45.955808
0.897334,49.668469
1.6935575,50.2636704
-0.968222,45.371071
0.41894,43.971708
4.4932413,46.7486337
-4.4336215,48.4940665
-4.418835,48.399001
3.409377,49.027619
3.2855833,46.3359451
2.514431,44.836761
5.335271,46.052261
5.897177,47.841126
6.011496,48.688297
2.363004,48.880881
2.43115,48.8013
2.42031,48.73114
2.46326,48.90264
2.4481,48.9139
2.475346,48.911934
-1.938207,48.535583
5.316408,45.960301
2.834086,50.675328
1.859372,50.668858
1.777477,49.9454339
1.78612,44.16692
1.176589,49.869287
5.790401,45.221132
5.453933,44.684912
6.041864,44.706223
-1.140286,48.722517
1.975233,47.821822
2.648516,47.038492
0.995448,45.911209
-0.724192,47.216048
4.207737,43.749936
2.5319892,49.1053123
0.9287431,47.4995961
3.968017,44.328192
4.7396681,46.2605135
5.21872,48.102703
6.253624,45.897154
4.062402,45.607448
5.402924,45.810667
2.201636,49.323431
5.590838,43.261596
6.14234,48.78809
1.92597,48.96398
