,long,lat
15017,4.014639,43.696603
15018,2.28417,48.71282
15019,5.414071,43.778341
15020,2.4437,48.6101
15021,5.695413,43.183428
15022,6.465695,43.207258
15023,2.308219,48.730544
15024,5.497338,43.658442
15025,2.18195,48.71243
15026,4.837482,44.788978
15027,2.31921,48.73948
15028,6.305452,45.2313117
15029,2.2984,48.7147
15030,2.30168,48.72629
15031,5.521199,45.075657
15032,2.3342,48.6793
15033,1.570868,43.46184
15034,2.34568,48.77458
15035,-0.419272,43.201641
15036,2.3217664,48.7426274
15037,3.359756,48.988385
15038,2.3719,48.6247
15039,5.35684,43.37822
15040,2.28466,48.76054
15041,5.11388,45.64992
15042,2.38274,48.65178
15043,2.3606,48.627
15044,2.3334756,48.8183401
15045,1.8223,48.9644
15046,2.3441527,48.7911883
15047,2.3253,48.6879
15048,2.41061,48.93723
15049,2.25259,48.71276
15050,2.4555486,48.8174796
15051,166.46725,-22.23317
15052,2.37451,48.65918
15053,4.8012753,45.7694787
15054,2.25259,48.71276
15055,2.090613,48.792487
15056,2.465972,48.689997
15057,2.2247696,48.920042
15058,6.1789,43.11187
15059,1.92175,48.798947
15060,6.767813,43.421744
15061,2.069878,48.789759
15062,2.78822,48.88144
15063,1.951157,48.943216
15064,6.45191,46.36264
15065,2.1590352,48.8748105
15066,4.4743545,46.7624381
15067,4.88637,45.76826
15068,2.057865,48.855522
15069,-1.4896318,43.5232761
15070,2.2851621,48.9353515
15071,-1.4702,43.4965
15072,2.274243,48.9335349
15073,-1.44304,43.502574
15074,2.741844,50.299506
15075,2.073499,48.824147
15076,3.14662,50.73535
15077,3.15665,50.71753
15078,2.2217086,48.9167239
15079,3.0197365,50.610869
15080,-1.06419,49.11129
15081,2.046661,48.801478
15082,1.9042462,47.8980214
15083,2.21313,48.81159
15084,0.7275053,43.1018763
15085,0.7440085,43.1119246
15086,1.85471,48.967137
15087,2.3014071,48.9355142
15088,-3.9118,47.85672
15089,4.74358,44.52566
15090,1.791552,48.964051
15091,-0.2890661,49.1874342
15092,2.09528,49.03619
15093,5.39188,43.33547
15094,2.27456,48.95674
15095,5.3631,43.29219
15096,2.4701,48.90149
15097,2.3571,48.92474
15098,5.40111,43.26987
15099,2.53995,48.96018
15100,5.40595,43.3139
15101,2.29436,48.93871
15102,2.48476,48.97228
15103,5.475773,43.286274
15104,5.38288,43.28884
15105,2.35997,48.922
15106,7.12,43.66877
15107,2.47831,48.9423
15108,2.25715,48.96615
15109,2.1960869,49.0352154
15110,2.278643,48.854439
15111,2.3601722,48.9289705
15112,2.35426,48.86933
15113,2.34569,48.859347
15114,2.43111,48.87066
15115,2.350956,48.863398
15116,2.21519,49.01619
15117,2.361981,48.811114
15118,2.26386,48.96227
15119,2.51116,48.81397
15120,2.35795,48.91439
15121,2.5350048,48.9420686
15122,2.21514,48.98484
15123,2.35709,48.92168
15124,2.3614024,48.9272236
15125,2.32821,48.9294
15126,2.446994,48.8735125
15127,2.19898,48.98959
15128,2.21394,48.90796
15129,2.0974714,49.035357
15130,2.245806,48.930006
15131,2.47336,48.95712
15132,2.47018,48.89665
15133,2.28922,48.89564
15134,2.2662775,48.7942324
15135,2.30141,48.80007
15136,2.19397,48.99088
15137,2.46578,48.9043
15138,55.52656,-21.269608
15139,2.43475,48.91328
15140,-61.127624,14.769047
15141,2.44828,48.90898
15142,1.468424,44.306038
15143,2.23887,48.97597
15144,0.865913,46.565579
15145,2.12328,49.03794
15146,5.695307,49.470867
15147,2.44326,48.91027
15148,5.132504,43.857121
15149,2.47525,48.88082
15150,55.288954,-21.217461
15151,0.353408,48.823423
15152,1.293211,45.285184
15153,-0.24614,47.048765
15154,2.5238,48.96139
15155,2.476248,49.92145
15156,-0.090605,43.673878
15157,2.25471,48.96695
15158,2.11112,49.0334
15159,5.3125828,46.7450953
15160,2.57588,49.14416
15161,2.766522,44.332563
15162,4.124057,45.933628
15163,6.945763,47.270552
15164,6.89994,47.41982
15165,5.710085,45.833838
15166,2.4495,48.90864
15167,2.27824,48.95489
15168,4.908421,46.396681
15169,1.9999251,42.4389248
15170,2.333047,48.927615
15171,2.2172226,49.6339889
15172,2.18141,48.99609
15173,2.071293,47.719258
15174,2.37174,48.92088
15175,6.315368,45.653022
15176,2.32818,48.92937
15177,-0.18386,45.505565
15178,-0.796562,43.996338
15179,2.46897,48.96117
15180,6.523561,43.977252
15181,2.43004,48.86956
15182,-1.470505,46.566053
15183,2.6149258,48.830099
15184,1.375308,49.389678
15185,2.4502973,48.8157721
15186,1.378232,48.462155
15187,1.860573,46.396215
15188,2.4957,48.8303
15189,2.4934304,48.8344155
15190,0.8375296,47.0957686
15191,2.6122437,48.7412839
15192,4.205393,44.256899
15193,2.428614,48.8173704
15194,5.136886,43.633882
15195,2.504834,48.827983
15196,3.772843,43.480352
15197,2.5137924,48.8266487
15198,4.008138,45.862774
15199,2.5287,48.8299
15200,-1.002953,48.043345
15201,2.4414,48.7852
15202,2.4235,48.7762
15203,2.4287532,48.7761847
15204,2.612283,48.7429635
15205,2.3816767,48.7621005
15206,2.464032,48.825429
15207,2.5090637,48.8273238
15208,55.50416,-20.9064
15209,-52.3289108,4.9266931
15210,1.8591,48.68989
15211,1.913627,48.990842
15212,1.99042,48.99131
15213,6.27929,46.20191
15214,6.23025,46.18234
15215,4.8199119,46.2948409
15216,4.4171458,46.8060819
15217,4.8739975,45.7765311
15218,4.87401,45.77652
15219,2.82605,49.4178
15220,6.18865,49.1272
15221,-3.36878,47.74002
15222,6.1597493,48.7129568
15223,6.16593,48.69919
15224,2.766039,47.990431
15225,-2.3555347,47.28006
15226,3.8984,45.04831
15227,4.04401,46.0201
15228,5.75247,45.1764
15229,3.86421,43.59731
15230,-0.56395,44.81322
15231,-0.66503,44.8581
15232,-0.6775,44.84666
15233,0.72279,43.11109
15234,1.4696,49.09133
15235,-2.75583,48.53068
15236,2.42783,44.92232
15237,5.400789,43.30293
15238,5.37344,43.26476
15239,5.38536,43.34362
15240,5.39214,43.290989
15241,5.4607,43.3384
15242,2.28666,43.21876
15243,4.08074,48.28734
15244,7.2631,43.6949
15245,7.2878255,43.715278
15246,7.494649,43.775913
15247,6.899808,43.668503
15248,7.181,43.65693
15249,2.6005855,46.3428993
15250,2.40174,48.829899
15251,2.329646,48.884655
15252,2.285477,48.855824
15253,2.230279,48.862003
15254,2.242712,48.855328
15255,2.294339,48.877915
15256,2.291847,48.831183
15257,2.374347,48.845903
15258,2.405056,48.836127
15259,2.388732,48.828248
15260,2.369899,48.855511
15261,2.357186,48.874561
15262,2.331082,48.873181
15263,2.307152,48.864889
15264,2.313945,48.867712
15265,2.364661,48.866602
15266,2.349733,48.861223
15267,2.39273,48.78998
15268,2.38828,48.78908
15269,2.47056,48.81022
15270,2.3974,48.8024
15271,2.399226,48.818951
15272,2.39498,48.7653
15273,2.4419059,48.7646543
15274,2.5145012,48.8869665
15275,2.4406376,48.857319
15276,2.567971,48.9005621
15277,2.2222719,48.8854871
15278,2.2722374,48.827097
15279,2.2418708,48.9072189
15280,2.2379963,48.7848136
15281,2.3299383,49.0634672
15282,2.308915,49.178963
15283,2.265673,49.133627
15284,-0.243309,47.670615
15285,1.48266,49.838915
15286,1.5401,43.608208
15287,3.754513,48.208388
15288,-61.174348,14.87275
15289,-60.932246,14.604453
15290,6.535621,43.488198
15291,-1.723394,48.473135
15292,6.075794,46.296069
15293,4.3014667,47.4387885
15294,-2.4474295,48.4204358
15295,6.101618,45.935035
15296,3.055916,47.509085
15297,5.73364,46.175537
15298,4.668841,47.277824
15299,6.022451,49.441841
15300,5.997456,49.35673
15301,6.618876,46.122214
15302,5.938824,45.866839
15303,3.051796,48.478839
15304,0.325052,49.651081
15305,1.189098,44.206227
15306,2.9211482,45.8764066
15307,1.408069,50.058451
15308,0.9897748,44.4922193
15309,0.722222,44.323541
15310,-2.57874,48.205806
15311,-4.444469,48.435177
15312,5.22961,45.399934
15313,5.344409,45.188729
15314,5.930729,45.280262
15315,5.85375,45.23073
15316,5.584898,45.539113
15317,5.216178,43.87903
15318,3.0332613,46.4236424
15319,2.539172,45.155623
15320,2.319725,45.191565
15321,2.341283,45.221511
15322,6.320872,47.878304
15323,-0.15905,47.76783
15324,0.996532,43.03676
15325,1.079042,43.04045
15326,1.8988522,49.4740549
15327,-1.192102,43.072995
15328,6.2983952,45.5624285
15329,4.142565,45.232107
15330,4.465964,44.90943
15331,4.8070767,45.1829208
15332,4.526582,44.72268
15333,-0.683663,48.122516
15334,-1.29827,46.62228
15335,5.034324,49.615138
15336,3.799531,43.487116
15337,2.742308,42.681708
15338,7.192027,43.666673
15339,45.159001,-12.914661
15340,5.099292,43.330364
15341,0.9123254,47.3599071
15342,2.856386,48.574966
15343,1.552554,49.029418
15344,9.000646,42.625473
15345,8.945784,42.631938
15346,9.2084588,41.6667723
15347,3.924115,43.832429
15348,6.01164,43.41774
15349,4.902273,43.875279
15350,5.485079,43.4235
15351,3.5255773,47.9686459
15352,7.500594,47.572776
15353,5.6594479,48.7935864
15354,6.683979,48.564979
15355,-0.63806,43.188016
15356,-0.425122,43.300269
15357,-0.624526,45.127892
15358,-1.619883,46.675653
15359,-1.145518,46.971731
15360,-1.686106,47.89323
15361,1.427069,48.96223
15362,0.397478,49.527023
15363,2.245175,49.355678
15364,5.45562,43.2932
15365,5.14643,43.38693
15366,4.82308,45.73966
15367,-0.50154,44.83064
15368,-0.5116,44.88298
15369,2.36191,48.62504
15370,2.48088,48.56225
15371,2.04514,48.79972
15372,2.35825,48.91039
15373,2.42758,48.8679
15374,2.2733,48.95922
15375,2.4746,48.88803
15376,2.406185,48.852205
15377,2.376513,48.85857
15378,2.310042,48.86718
15379,2.353482,48.861217
15380,166.44279,-22.27436
15381,166.48919,-22.22863
15382,-52.3168945,4.9038178
15383,-52.3299837,4.936805
15384,4.8239317,45.7312934
15385,4.8466937,45.755458
15386,4.8803238,45.7027542
15387,4.8681333,45.7375552
15388,-60.9899139,14.6548696
15389,-61.04084,14.61246
15390,4.8071223,45.7548096
15391,4.8437033,45.7918715
15392,-61.5308237,16.2754062
15393,8.7374721,41.928883
15394,8.748883,41.9351377
15395,2.3275,48.7068
15396,1.28412,45.85655
15397,1.25876,45.82311
15398,4.82944,43.95884
15399,5.8122037,43.1193341
15400,6.11676,43.0389701
15401,6.154,43.1287
15402,1.3621013,44.0043764
15403,2.6491,48.55233
15404,2.46489,48.59831
15405,6.098,43.123
15406,6.75265,43.43149
15407,1.15461,44.03155
15408,2.149356,44.050164
15409,1.07556,49.92555
15410,5.9039133,45.699572
15411,4.93322,45.76367
15412,7.8694279,48.7955855
15413,-1.59041,47.22293
15414,-1.585795,47.21413
15415,-0.55774,44.76039
15416,6.01578,47.23543
15417,-1.14598,46.1534
15418,5.361882,43.3623664
15419,5.396422,43.282965
15420,5.6,43.17
15421,7.291663,43.71917
15422,6.92901,43.6561
15423,7.03842,43.543
15424,2.5829981,46.3485812
15425,2.412512,48.865859
15426,2.257509,48.856624
15427,2.401754,48.829905
15428,2.38275,48.895138
15429,2.32899,48.89764
15430,2.346584,48.895294
15431,2.288551,48.871028
15432,2.364721,48.829209
15433,2.303243,48.865442
15434,2.313217,48.861055
15435,2.49135,48.84645
15436,2.48058,48.74925
15437,2.425,48.7312
15438,2.4240116,48.9162088
15439,2.1871832,48.8930953
15440,2.240032,48.818772
15441,2.044852,49.47992
15442,0.670499,44.225851
15443,2.909612,43.302676
15444,2.5921422,44.0335452
15445,7.379637,48.769156
15446,7.3699113,48.740758
15447,6.425079,43.151599
15448,2.196751,50.389998
15449,3.6223675,48.8644461
15450,-3.20282,47.655544
15451,6.7286386,45.8371145
15452,8.774149,42.55199
15453,1.523467,44.072051
15454,0.376056,42.972207
15455,-0.049374,44.858774
15456,3.3736591,45.9932861
15457,6.2758096,46.7379
15458,-1.758097,47.475158
15459,3.5752988,46.2288869
15460,3.0579949,46.5850252
15461,-0.646479,49.102298
15462,6.18732,44.565737
15463,3.960292,44.837369
15464,4.405587,48.009621
15465,1.930359,46.907287
15466,4.710624,44.693796
15467,4.637266,47.337563
15468,4.570731,43.94606
15469,5.123609,43.587694
15470,1.933508,47.126447
15471,6.780785,45.90141
15472,5.562006,43.482531
15473,-0.8521204,47.72713
15474,7.313032,43.733135
15475,4.7816672,45.7640593
15476,-176.191632,-13.340503
15477,-61.583583,16.147875
15478,3.012325,48.952163
15479,2.010911,48.528244
15480,1.562076,49.020816
15481,3.676305,43.47011
15482,3.867601,43.774849
15483,4.936514,43.95273
15484,6.070236,43.301509
15485,5.6293049,44.4180369
15486,4.251645,46.926762
15487,-0.241691,44.9215142
15488,-1.752459,49.664204
15489,-3.108267,48.565721
15490,-3.038277,48.778047
15491,1.0884856,49.2366437
15492,1.297583,49.3984869
15493,1.5939793,50.8221907
15494,3.1910575,50.496332
15495,5.4084,43.4781
15496,5.3375523,43.3655707
15497,5.5861721,43.2863635
15498,-0.51126,44.88431
15499,2.46831,48.5722
15500,2.2908362,48.9365076
15501,2.211277,48.90659
15502,2.47301,48.89157
15503,2.42407,48.94054
15504,2.37868,48.76794
15505,2.481252,48.82918
15506,1.9279107,47.8861361
15507,166.49075,-22.22717
15508,166.47429,-22.23588
15509,55.452177,-21.297495
15510,55.29953,-20.9478
15511,-52.3019505,4.9209053
15512,-61.05328,14.64028
15513,2.1883,48.67532
15514,2.1391,48.4267
15515,2.11426,48.96278
15516,6.59921,46.40144
15517,4.90493,45.72671
15518,4.92736,45.72739
15519,-1.755404,43.37115
15520,-1.7749035,43.3713106
15521,2.911908,50.419872
15522,2.9805,50.6212
15523,-2.75023,47.65825
15524,-1.67923,48.10746
15525,3.47335,43.29768
15526,-1.14229,46.15796
15527,5.43755,43.283219
15528,4.0791,48.29345
15529,4.71067,49.772
15530,7.159882,43.683226
15531,5.77401,43.84361
15532,2.414464,48.852713
15533,2.411278,48.847181
15534,2.394794,48.877559
15535,2.370433,48.87924
15536,2.307485,48.895431
15537,2.25351,48.845455
15538,2.29145,48.839132
15539,2.305188,48.834719
15540,2.300856,48.835948
15541,2.327432,48.822881
15542,2.355821,48.830995
15543,2.358999,48.874885
15544,2.36285,48.872177
15545,2.316337,48.875209
15546,2.315883,48.87393
15547,2.353779,48.865955
15548,2.342488,48.858503
15549,2.340054,48.858811
15550,2.351094,48.856801
15551,2.4691608,48.8313522
15552,2.4436,48.811
15553,2.3282,48.804814
15554,2.4706716,48.8941266
15555,2.44839,48.86908
15556,2.38274,48.92285
15557,2.5574,48.9064
15558,2.4766365,48.9180326
15559,2.4799343,48.9295656
15560,2.226157,48.8813792
15561,2.203306,48.8868398
15562,2.3105434,48.8972709
15563,2.2300637,48.8284741
15564,2.115211,43.163996
15565,4.429754,49.592443
15566,5.04582,45.49518
15567,-60.931678,14.605174
15568,-60.962577,14.477348
15569,2.4931252,50.4139449
15570,2.345372,49.073739
15571,2.509056,48.615811
15572,3.256193,50.147454
15573,4.117042,50.0391961
15574,7.543211,48.142739
15575,1.04044,49.739819
15576,2.60383,49.754842
15577,0.193377,43.35433
15578,-0.334297,45.061261
15579,4.5630838,46.4729736
15580,4.1572929,47.610461
15581,-0.111398,47.161379
15582,4.352796,45.646133
15583,0.523739,44.296279
15584,1.449873,47.27536
15585,5.874831,46.374737
15586,-1.61307,48.594872
15587,1.370544,43.238997
15588,-0.008445,48.322317
15589,4.055371,45.093065
15590,4.481993,44.999979
15591,4.273928,47.503461
15592,-0.633593,45.319753
15593,0.2831521,47.463954
15594,5.02485,45.832178
15595,4.651165,45.854092
15596,3.41589,43.434255
15597,6.8839691,43.5702258
15598,4.687815,43.542451
15599,5.419843,47.852767
15600,6.117003,48.614406
15601,6.40504,45.931155
15602,5.554211,45.152022
15603,4.686366,44.361062
15604,1.938829,43.917789
15605,-0.349998,45.02163
15606,-1.434896,48.177047
15607,5.58729,43.206965
15608,5.491202,43.289865
15609,5.95331,43.12132
15610,4.99776,45.74862
15611,4.88789,45.78703
15612,4.76755,45.58972
15613,-0.53915,44.88047
15614,-0.50137,44.84263
15615,1.94837,48.9461
15616,2.47224,48.88807
15617,2.3799,48.93354
15618,2.6126,48.7757
15619,166.46102,-22.24261
15620,4.8411,45.7693
15621,-61.01309,14.61497
15622,4.794015,45.7826196
15623,4.83796,45.76617
15624,2.35361,48.6353
15625,2.45154,48.61082
15626,2.5045,48.7
15627,2.36224,48.74348
15628,6.58014,48.00571
15629,1.21541,45.83438
15630,1.2637,45.82765
15631,-1.74778,46.51724
15632,5.822531,43.123258
15633,5.84489,43.09357
15634,2.67409,48.54832
15635,2.70687,48.4153
15636,5.905833,45.560275
15637,4.8139238,46.2911578
15638,4.8366827,46.7855952
15639,4.8940337,45.7291861
15640,4.96771,45.76023
15641,4.75378,45.5861
15642,7.69296,48.56038
15643,-0.027882,43.245117
15644,1.87032,50.93996
15645,2.833405,50.521272
15646,1.57967,50.40277
15647,2.77214,50.25566
15648,0.08973,48.43116
15649,3.2258874,50.7043029
15650,3.22685,50.37601
15651,3.2344,50.37928
15652,7.03965,48.73147
15653,-3.38833,47.74816
15654,-3.28889,47.79985
15655,-3.43812,47.70806
15656,6.1724442,48.6849259
15657,6.20492,48.61971
15658,-0.56611,47.44494
15659,2.76462,47.976977
15660,5.73185,45.17321
15661,0.6676066,47.3568445
15662,0.6934147,47.4186469
15663,-1.659,48.10918
15664,-0.569817,44.830869
15665,1.333715,43.610535
15666,0.79896,45.1465
15667,-2.73639,48.49564
15668,-1.00294,45.62341
15669,5.241827,43.416949
15670,5.3765212,43.3021792
15671,5.569223,43.291486
15672,7.2381583,43.6943248
15673,2.412676,48.872526
15674,2.329544,48.842079
15675,2.279831,48.878441
15676,2.275925,48.858706
15677,2.300921,48.851172
15678,2.495073,48.782258
15679,2.56567,48.81047
15680,2.55279,48.82419
15681,2.492825,48.818127
15682,2.50553,48.86995
15683,2.55625,48.96072
15684,2.548812,48.879338
15685,2.4898735,48.9524028
15686,2.4941127,48.9521781
15687,2.19351,48.81525
15688,2.24611,48.89434
15689,2.3066,48.9026
15690,2.253067,48.832083
15691,2.29479,48.91421
15692,0.3588055,47.032635
15693,4.84227,45.45748
15694,-1.425562,43.687426
15695,1.598116,43.647635
15696,4.8481302,46.3817672
15697,2.860023,45.945491
15698,1.7447105,50.48436
15699,4.019119,50.080284
15700,1.5397913,45.1864867
15701,-2.683861,47.744215
15702,6.696855,45.888118
15703,3.3094158,48.4785773
15704,8.805888,41.895353
15705,1.363533,44.087213
15706,2.253656,42.952469
15707,3.290663,45.723963
15708,0.719712,48.35344
15709,0.272212,46.483353
15710,3.354006,43.606251
15711,2.709337,43.616738
15712,6.185745,47.088676
15713,-1.663084,46.996706
15714,-1.895313,48.692745
15715,-1.124092,48.481406
15716,-3.997889,48.487843
15717,-4.468946,48.485951
15718,6.07053,45.39795
15719,3.1640073,46.1301995
15720,2.826576,45.138946
15721,2.622777,45.278742
15722,5.272123,44.275853
15723,3.31623,46.784586
15724,2.657146,42.795905
15725,2.37692,42.571074
15726,0.4084146,49.0131558
15727,2.3364347,49.2962307
15728,3.50687,48.574733
15729,4.69717,44.708575
15730,0.430167,45.250004
15731,6.198725,43.839998
15732,-1.155281,46.750286
15733,0.841248,49.317709
15734,-0.347099,47.570648
15735,0.354459,44.227027
15736,-0.9826561,45.853052
15737,2.98665,43.15138
15738,45.103383,-12.844795
15739,55.225412,-21.030819
15740,-61.391156,16.226681
15741,-63.085899,18.052683
15742,3.3712649,46.3603622
15743,3.3996462,46.5358825
15744,5.352069,45.621546
15745,5.124237,46.248226
15746,2.076244,43.600719
15747,-0.7759681,43.5048087
15748,-1.6642,46.6899
15749,-3.075855,48.764053
15750,-2.75244,48.203704
15751,1.49972,49.281832
15752,0.625164,49.555222
15753,2.737956,50.780109
15754,3.0841,50.6155
15755,2.865258,50.67378
15756,2.552791,50.852625
15757,1.857998,48.968021
15758,2.3585,48.90764
15759,2.44275,48.94687
15760,2.40303,48.92818
15761,2.32969,48.92918
15762,2.47622,48.94644
15763,2.383204,48.755549
15764,-52.3002434,4.9289378
15765,-52.3308849,4.940482
15766,-61.08032,14.6041
15767,4.81728,45.73261
15768,4.8169969,45.7533067
15769,-61.4956498,16.217621
15770,-61.528443,16.2354
15771,8.7405814,41.9322606
15772,2.328499,48.985858
15773,5.90587,43.13759
15774,1.350334,44.021935
15775,2.607493,48.795104
15776,2.780429,48.378345
15777,4.3446518,46.6908021
15778,7.7776444,48.628361
15779,7.75988,48.56844
15780,7.45452,48.25714
15781,-0.36696,43.30408
15782,-1.49461,43.50312
15783,-1.48406,43.49729
15784,2.4693,49.2456
15785,2.951846,48.131124
15786,55.46635,-21.147643
15787,2.338774,49.043181
15788,6.070762,43.15372
15789,6.171613,49.215439
15790,1.158256,49.318936
15791,1.143602,49.389244
15792,2.5596,49.684596
15793,5.4665187,43.2946281
15794,5.37437,43.34507
15795,5.351382,43.394519
15796,4.727097,45.92809
15797,4.90541,45.74151
15798,-0.54396,44.75495
15799,-0.64187,44.87136
15800,2.32073,48.76012
15801,2.30791,48.71232
15802,1.770809,48.964294
15803,2.2679526,48.934726
15804,2.4928136,48.9729967
15805,2.4710421,48.9028507
15806,2.4297244,48.8696603
15807,2.4120434,48.9282671
15808,2.561384,48.835993
15809,166.42474,-22.23294
15810,166.458562,-22.2983185
15811,166.43082,-22.26809
15812,45.20883,-12.80596
15813,55.65524,-20.9306
15814,-52.3310137,4.9411661
15815,-52.3137081,4.9341114
15816,4.8799,45.6948
15817,4.83546,45.73134
15818,-61.07628,14.61357
15819,4.8997777,45.8164512
15820,4.79872,45.77849
15821,4.79911,45.78398
15822,9.44317,42.67896
15823,9.44,42.67177
15824,2.32085,48.98145
15825,2.234479,48.718932
15826,2.391,48.7128
15827,6.42596,48.19084
15828,0.363971,46.572768
15829,-1.77269,46.51282
15830,-1.75195,46.53818
15831,5.8977468,43.1260016
15832,2.34873,49.88987
15833,1.864333,48.970094
15834,2.069774,48.989757
15835,6.23918,46.19198
15836,0.17501,47.99134
15837,4.3907225,46.6972109
15838,6.16975,47.62171
15839,4.93346,45.76362
15840,7.72059,48.58024
15841,7.763314,48.569759
15842,-1.65173,43.39315
15843,-1.67166,43.38366
15844,-0.421776,43.3160134
15845,-1.50397,43.49287
15846,-1.48339,43.5022
15847,3.13212,50.74322
15848,3.00419,50.61841
15849,-3.24389,47.815494
15850,-3.3661,47.74527
15851,6.1572924,48.6845469
15852,6.2470736,48.6618861
15853,-0.75259,48.075625
15854,4.94482,48.66196
15855,4.0405904,49.2543693
15856,-0.08488,47.27084
15857,-0.57387,47.46468
15858,3.48193,44.52481
15859,0.68294,44.38786
15860,-1.60023,47.27697
15861,1.37195,47.56446
15862,-0.49075,43.89643
15863,-0.51125,43.86845
15864,0.6838798,47.3872834
15865,-1.67477,48.14148
15866,-1.62232,48.11138
15867,3.23391,43.35339
15868,-0.56384,44.86769
15869,-0.54744,44.82665
15870,1.39037,43.53404
15871,1.42037,43.6115
15872,4.38149,43.83299
15873,4.3556,43.84054
15874,-4.1008186,48.0161474
15875,1.34857,48.71905
15876,1.1524639,49.0133197
15877,4.903914,44.933802
15878,4.94277,44.94082
15879,5.98385,47.23322
15880,6.03515,47.24699
15881,-1.1762,46.16222
15882,-0.35169,49.17663
15883,5.30317,43.4122
15884,5.359154,43.451989
15885,5.07712,43.63308
15886,5.49139,43.29859
15887,2.342,43.2296
15888,4.03419,48.29155
15889,4.05941,48.2822
15890,4.0436,48.2769
15891,4.82354,44.95192
15892,7.28148,43.72174
15893,7.265934,43.696445
15894,7.2155,43.66663
15895,7.1674,43.664
15896,5.77119,43.83265
15897,3.3329129,46.5573092
15898,5.26193,46.19756
15899,2.338559,48.900787
15900,2.370143,48.863758
15901,2.389072,48.868526
15902,2.368872,48.891265
15903,2.380746,48.881479
15904,2.374254,48.87841
15905,2.320384,48.891524
15906,2.258763,48.844336
15907,2.255942,48.836512
15908,2.287985,48.845655
15909,2.306045,48.82875
15910,2.378058,48.822609
15911,2.371427,48.847979
15912,2.381149,48.861092
15913,2.32431,48.897504
15914,2.326943,48.874175
15915,2.37926,48.79437
15916,2.48679,48.7943
15917,2.441758,48.810013
15918,2.35308,48.7774
15919,2.3527611,48.7599358
15920,2.4614,48.7697
15921,2.52005,48.78263
15922,2.3324,48.94516
15923,2.3866904,48.9330935
15924,2.36636,48.94289
15925,2.51525,48.89132
15926,2.5257098,48.855385
15927,2.54801,48.92471
15928,2.4169,48.92676
15929,2.5554117,48.9080729
15930,2.5144165,48.9108474
15931,2.3841686,48.9060521
15932,2.29456,48.81775
15933,2.18552,48.87982
15934,2.31283,48.81025
15935,2.319308,48.921554
15936,2.2715,48.90293
15937,2.2289009,48.840783
15938,2.2973429,48.9130466
15939,2.298113,48.747351
15940,-1.769576,47.969611
15941,5.173756,46.004083
15942,2.054249,48.343899
15943,6.29692,43.372422
15944,-2.635045,47.896636
15945,-2.297811,47.956885
15946,1.038482,49.869245
15947,8.899822,42.022634
15948,3.4190816,45.7266272
15949,0.648365,48.777154
15950,0.539703,48.523267
15951,-0.870071,47.697206
15952,-0.3629721,47.3291361
15953,5.373913,47.074418
15954,-4.410957,48.398982
15955,-0.855496,49.18534
15956,-1.547479,49.419695
15957,6.563714,43.574021
15958,1.821284,49.44467
15959,3.770295,45.012511
15960,4.463303,47.536395
15961,5.879338,44.065186
15962,4.495275,49.887892
15963,5.135164,43.605039
15964,-52.288184,4.890776
15965,4.76024,45.764054
15966,-0.740778,44.719299
15967,1.604712,47.64281
15968,3.115584,48.944102
15969,3.421592,43.460598
15970,5.794773,43.244843
15971,6.098934,48.58011
15972,4.611323,44.303938
15973,4.5659056,45.6597236
15974,-0.638532,44.909174
15975,5.90625,43.12506
15976,7.6768024,48.5267245
15977,-0.533132,44.879099
15978,2.31689,48.62493
15979,2.33283,48.75647
15980,2.400027,48.62856
15981,2.009423,48.891171
15982,2.2870848,48.9357321
15983,2.20671,49.05703
15984,2.3426,48.9236
15985,2.1816,49.05085
15986,2.48222,48.86468
15987,2.2314543,49.0099106
15988,2.47297,48.88252
15989,2.30552,48.9389
15990,2.4214019,48.7763756
15991,2.61586,48.7625
15992,4.9689,45.77266
15993,3.06157,50.63172
15994,2.54022,48.82672
15995,55.46451,-20.88601
15996,55.44552,-20.87526
15997,-52.32752,4.93555
15998,-52.32215,4.93014
15999,-52.3076356,4.9420961
16000,4.8540678,45.7412855
16001,4.85983,45.708021
16002,4.8550612,45.7123751
16003,-61.02716,14.61834
16004,4.862861,45.8014457
16005,4.8396053,45.7762893
16006,4.78599,45.72239
16007,2.0918,49.01286
16008,2.254256,48.760412
16009,2.398297,48.708387
16010,2.1590634,43.9484887
16011,1.00814,49.29075
16012,1.06087,49.4472
16013,6.2213,46.1752
16014,7.763761,48.6133
16015,-1.46432,43.49178
16016,3.1325465,50.7365672
16017,3.0832073,50.6752886
16018,3.08929,50.6324
16019,6.05122,48.89858
16020,5.87278,49.1614
16021,5.1078,48.12792
16022,4.0509626,49.2616246
16023,-1.091,49.11571
16024,-0.54848,47.47548
16025,1.89178,47.90859
16026,4.06869,46.04797
16027,4.06869,46.04797
16028,0.6991305,47.4244442
16029,0.6507844,47.3871985
16030,0.6638557,47.3799027
16031,-1.696862,48.134193
16032,3.24077,43.34479
16033,-0.5297,44.88877
16034,-0.64674,44.83266
16035,-0.51505,44.90453
16036,-0.58617,44.78466
16037,-0.56461,44.87741
16038,1.41389,43.58191
16039,1.35979,43.58868
16040,-4.498919,48.382135
16041,-4.49331,48.38422
16042,-4.5008184,48.384217
16043,1.33323,48.73795
16044,5.97571,47.2196
16045,-1.14093,46.16006
16046,-0.33788,49.19234
16047,5.37784,43.25155
16048,5.42576,43.28518
16049,5.3453,43.36201
16050,5.451505,43.293402
16051,5.4408,43.2939
